"Gene","RUNX2"
"ENPP2",0
"ENPP3",0
"ENPP4",0
"ENPP5",0
"ENPP6",0
"ENPP7",0
"ENSA",0
"ENST00000219090",0
"ENST00000253461",0
"ENST00000258451",0
"ENST00000258869",0
"ENST00000269290",0
"ENST00000270031",0
"ENST00000273009",0
"ENST00000287912",0
"ENST00000293743",0
"ENST00000296446",0
"ENST00000303521",0
"ENST00000309178",0
"ENST00000311275",0
"ENST00000312876",0
"ENST00000313664",0
"ENST00000318245",0
"ENST00000319327",0
"ENST00000319763",0
"ENST00000319778",0
"ENST00000322446",0
"ENST00000324808",0
"ENST00000324928",0
"ENST00000327574",0
"ENST00000330381",0
"ENST00000331733",0
"ENST00000331736",0
"ENST00000335883",0
"ENST00000339363",0
"ENST00000339388",0
"ENST00000340249",0
"ENST00000340621",0
"ENST00000341045",0
"ENST00000342409",0
"ENST00000343253",0
"ENST00000344759",0
"ENST00000344859",0
"ENST00000355232",0
"ENST00000357132",0
"ENST00000357303",0
"ENST00000357778",0
"ENST00000360201",0
"ENST00000368172",0
"ENST00000368503",0
"ENST00000369334",0
"ENST00000369399",0
"ENST00000370094",0
"ENST00000370217",0
"ENST00000370659",0
"ENST00000370857",0
"ENST00000370911",0
"ENST00000371264",0
"ENST00000371327",0
"ENST00000372165",0
"ENST00000373287",0
"ENST00000374747",0
"ENST00000374976",0
"ENST00000375678",0
"ENST00000376598",0
"ENST00000377836",0
"ENST00000382123",0
"ENST00000382881",0
"ENST00000383497",0
"ENST00000383748",0
"ENST00000390369",0
"ENST00000390629",0
"ENST00000391338",0
"ENST00000391366",0
"ENST00000391418",0
"ENST00000392994",0
"ENST00000393610",0
"ENST00000394494",0
"ENST00000395137",0
"ENST00000395260",0
"ENST00000395270",0
"ENST00000398769",0
"ENST00000399573",0
"ENST00000399686",0
"ENST00000401432",0
"ENST00000401649",0
"ENST00000401851",0
"ENST00000403017",0
"ENST00000405592",0
"ENST00000406610",0
"ENST00000407600",0
"ENST00000409736",0
"ENST00000412051",0
"ENST00000412431",0
"ENST00000412449",0
"ENST00000412600",0
"ENST00000412698",0
"ENST00000413178",0
"ENST00000413847",0
"ENST00000414055",0
"ENST00000414725",0
"ENST00000414736",0
"ENST00000415891",0
"ENST00000416025",0
"ENST00000416446",0
"ENST00000416501",0
"ENST00000417060",0
"ENST00000417915",0
"ENST00000422725",0
"ENST00000424686",0
"ENST00000424947",0
"ENST00000424972",0
"ENST00000425276",0
"ENST00000427175",0
"ENST00000432203",0
"ENST00000433332",0
"ENST00000435941",0
"ENST00000436453",0
"ENST00000437974",0
"ENST00000440584",0
"ENST00000440601",0
"ENST00000440703",0
"ENST00000440834",0
"ENST00000440988",0
"ENST00000442121",0
"ENST00000442764",0
"ENST00000443124",0
"ENST00000443689",0
"ENST00000444227",0
"ENST00000445400",0
"ENST00000445903",0
"ENST00000446664",0
"ENST00000448309",0
"ENST00000448477",0
"ENST00000449089",0
"ENST00000450802",0
"ENST00000450900",0
"ENST00000451472",0
"ENST00000453171",0
"ENST00000458238",0
"ENST00000458619",0
"ENST00000463407",0
"ENST00000464873",0
"ENST00000469044",0
"ENST00000478922",0
"ENST00000479241",0
"ENST00000479870",0
"ENST00000480218",0
"ENST00000481490",0
"ENST00000482713",0
"ENST00000488380",0
"ENST00000490693",0
"ENTHD1",0
"ENTPD1",0.0071
"ENTPD2",0
"ENTPD3",-0.193
"ENTPD3",-0.9439
"ENTPD4",0
"ENTPD5",-0.0374
"ENTPD5",0.1411
"ENTPD6",0
"ENTPD7",-0.1002
"ENTPD7",-0.0915
"ENTPD8",0.212
"ENY2",-0.0687
"ENY2",-0.0568
"EOGT",0
"EOMES",0.8753
"EOS",0
"EP300",0.0235
"EP400",-0.2929
"EPAS1",0.2036
"EPAS1",-0.1622
"EPB4.1",0
"EPB41",0.0117
"EPB41",0.1701
"EPB41L1",-0.1473
"EPB41L1",-0.712
"EPB41L2",-0.6631
"EPB41L3",-0.4917
"EPB41L4",0
"EPB41L4A",0
"EPB41L4B",-0.0314
"EPB41L4B",-3.6455
"EPB41L5",0
"EPB42",0
"EPC1",0.3126
"EPC2",0.2765
"EPCAM",0
"EPDR1",0
"EPG5",0
"EPGN",-0.5367
"EPHA1",0
"EPHA2",-1.3069
"EPHA3",0
"EPHA4",0
"EPHA5",-0.0393
"EPHA5",-0.0694
"EPHA7",0
"EPHA8",0
"EphB1",0
"EPHB1",0
"EPHB2",-0.0711
"EPHB3",1.0668
"EPHB4",-0.158
"EPHB6",0
"EPHX1",0
"EPHX2",1.5076
"EPHX3",0
"EPHX4",0
"EPIM",0
"EPLG8",0
"EPLIN",0
"EPM2A",0
"EPM2AIP1",0
"EPN1",0
"EPN2",0
"EPN3",0.1305
"EPN3",-0.5976
"EPO",0.1084
"EPOR",0
"EPPIN",0
"EPPIN1",0
"EPPIN3",0
"EPPK1",0
"EPR1",0
"EPRS",-0.1026
"EPS15",-0.166
"EPS15",-0.1184
"EPS15L1",0
"EPS15R",0
"EPS8",0.0632
"EPS8L1",0
"EPS8L2",0.0867
"EPS8L3",0.1582
"epsilon-FD",0
"EPSIN",0
"EPSTI1",0
"EPX",0
"EPYC",0
"EQTN",0
"ER81",0
"ERAL1",0
"ERAP1",0
"ERAP2",0
"ERAS",0
"ERBB2",0
"ERBB3",-0.0775
"ERBB4",0.1689
"ERBIN",0
"ERC1",-0.0031
"ERC2",0
"ERCC1",0
"ERCC2",2.1178
"ERCC2",0.5836
"ERCC3",6.7131
"ERCC4",0
"ERCC5",-0.0928
"ERCC6",0.0483
"ERCC6L",0
"ERCC6L2",0
"ERCC8",-0.3245
"EREG",-0.0293
"EREG",0.0489
"ERF",0.1777
"ERG",0.0084
"ERG",0.124
"ERG-1",0
"ERG1",0
"ERG2",0
"ERGIC1",0
"ERGIC2",0.4096
"ERGIC3",0
"ERGL",0
"ERH",0
"ERI1",0
"ERI2",0
"ERI3",0
"ERICH1",0
"ERICH2",0
"ERICH3",0
"ERICH4",0
"ERICH5",0
"ERICH6",0
"ERICH6B",0
"ERK",0
"ERK1",0
"ERLEC1",0
"ERLIN1",0
"ERLIN2",0
"erm",0
"ERMAP",0
"ERMARD",0
"ERMN",0
"ERMP1",0
"ERN1",-0.2178
"ERN1",0.0847
"ERN1",0.1178
"ERN2",0.7473
"ERO1-L(BETA)",0
"ERO1A",0
"ERO1B",0
"ERO1L",0
"ERO1LB",-0.0266
"ERO1LB",-0.0121
"ERP27",0
"ERP29",0
"ERP44",0
"ERRB2",0
"ERRFI1",0.3083
"ERRG2",0
"ERV3-1",0
"ERVFRD-1",0
"ERVH-6",0
"ERVK-6",0
"ERVMER34-1",0
"ERVV-1",0
"ERVV-2",0
"ERVW-1",0
"ESAM",0
"ESCO1",0
"ESCO2",-0.2414
"ESD",-0.2821
"ESE-1",0
"ESE-3",0
"ESF1",1.1554
"ESM1",0
"ESP13.2",0
"ESPL1",-0.8632
"ESPL1",-0.0539
"ESPN",0
"ESPNL",0
"ESR",0
"ESR1",0
"ESR2",0.1092
"ESRG",0
"ESRP1",0
"ESRP2",0
"ESRRA",0
"ESRRB",0.141
"ESRRG",0.0934
"EST-YD1",0
"estrogen receptor-related protein",0
"ESX1",0.1389
"ESYT1",0
"ESYT2",0
"ESYT3",0
"ET",0
"ET(B)R-LP-2",0
"ETAA1",0
"ETAA16",0
"ETF1",0
"ETFA",-1.4505
"ETFA",0.3822
"ETFB",0
"ETFBKMT",0
"ETFDH",0
"ETFRF1",0
"ETHE1",0
"ETL",0
"ETNK1",-0.0229
"ETNK1",-0.1178
"ETNK2",0
"ETNPPL",0
"ETS1",-5e-04
"ETS1",-0.3379
"ETS1",-0.906
"ETS2",0.2813
"ETS2",2.5756
"ETV1",0.3141
"ETV1",0.0422
"ETV2",0
"ETV3",-0.0474
"ETV3L",0
"ETV4",0.5674
"ETV5",0.0859
"ETV6",0.0658
"ETV6",0.0127
"ETV6-NTRK3 fusion",0
"ETV7",0.1535
"EVA1",-0.9815
"EVA1",0.0628
"EVA1A",0
"EVA1B",0
"EVA1C",0
"EVC",0.1607
"EVC",0.078
"EVC2",0
"Evi-1",0
"EVI1",0.0988
"EVI1",0.0411
"EVI1",0.045
"EVI27",0
"EVI2A",0
"EVI2B",-0.0928
"EVI5",0
"EVI5L",0.0413
"EVL",0
"EVPL",0.0419
"EVPLL",0
"EVX1",-2.9975
"EVX2",0
"EWSR1",-0.1541
"EWSR1",-0.0041
"EWSZSG fusion",0
"EXD1",0
"EXD2",0
"EXD3",0
"EXO1",-0.0891
"EXO5",0
"EXOC1",0
"EXOC2",0
"EXOC3L1",0
"EXOC3L2",0
"EXOC3L4",0
"EXOC4",1.8241
"EXOC5",0
"EXOC6",-0.4553
"EXOC6",-0.0907
"EXOC6B",0
"EXOC7",0
"EXOC8",-0.3825
"EXOC8",0.0019
"EXOG",0
"EXOSC1",0
"EXOSC10",-0.2459
"EXOSC2",0
"EXOSC3",0
"EXOSC4",-0.263
"EXOSC5",0.4771
"EXOSC6",-0.2079
"EXOSC7",-0.0787
"EXOSC7",-0.6448
"EXOSC8",0
"EXOSC9",0.2126
"EXPH5",-0.1648
"EXT1",0.1818
"EXT1",-1.5237
"EXT2",0.2297
"EXTL1",0
"EXTL2",-0.0173
"EXTL3",0
"EY892390",0
"EYA1",-0.0349
"EYA1C",0
"EYA2",0.3489
"EYA3",0.0533
"EYA4",-0.0357
"EYA4",-0.0661
"EYS",0
"EZH1",0.1561
"EZH2",0.2842
"EZR",0
"F004222",0
"F005050",0
"F007155",0
"F017995",0
"F022991",0
"F026402",0
"F029778",0
"F034956",0
"F035625",0
"F037195",0
"F040105",0
"F052151",0
"F053356",0
"F055000",0
"F059252",0
"F059274",0
"F064243",0
"F064491",0
"F070588",0
"F070618",0
"F072468",0
"F074264",0
"F074382",0
"F077954",0
"F083105",0
"F10",0
"F101434",0
"F11",0
"F11R",-0.2203
"F11R",-0.0349
"F12",0
"F13A1",0
"F13B",0
"F17127_1",0
"F2",0
"F2R",0.013
"F2RL1",-0.292
"F2RL2",0
"F2RL3",-0.1204
"F3",1.3978
"F5",0
"F7",0
"F8",0
"F8A1",0.0436
"F8A2",0
"F9",0
"FA2H",0
"FAAH",0
"FAAH2",0
"FAAP100",0
"FAAP20",0
"FAAP24",0
"FABP1",0
"FABP12",0
"FABP2",0
"FABP3",-0.1917
"FABP4",-0.0341
"FABP5",-0.0465
"FABP5P1",0
"FABP5P3",0
"FABP5P7",0
"FABP6",0
"FABP7",0
"FABP9",0
"FACL1",0
"FACL5",0
"FACTP140",0
"FADD",0
"FADS1",-0.6488
"FADS1",0.0929
"FADS2",0
"FADS3",0
"FAF1",-0.0391
"FAF2",0
"FAH",-1.9135
"FAHD1",0
"FAHD2A",0
"FAHD2B",0
"FAIM",0
"FAIM2",0
"FALZ",0
"FAM100B",-0.0983
"FAM101A",-0.3277
"FAM101A",-0.2457
"FAM101B",-0.3104
"FAM101B",-2.065
"FAM102A",-0.9498
"FAM102B",0
"FAM103A1",0
"FAM104A",-2.608
"FAM104A",-0.4591
"FAM104B",0
"FAM105A",0
"FAM106A",0.0956
"FAM107A",-0.3458
"FAM107A",0.0436
"FAM107A",-0.4073
"FAM107B",0
"FAM108B1",0
"FAM109A",0
"FAM109B",0.5576
"FAM110A",0
"FAM110B",0
"FAM110C",0.3601
"FAM110C",-0.2293
"FAM110D",0
"FAM111A",-0.5376
"FAM111A",0.1593
"FAM111B",0.0342
"FAM113B",-0.4267
"FAM114A1",-0.3749
"FAM114A1",-0.316
"FAM114A2",0
"FAM115A",0
"FAM117A",0
"FAM117B",0
"FAM118A",-0.1407
"FAM118B",0
"FAM119A",0
"FAM119B",-0.2606
"FAM119B",-0.0884
"FAM11B",-0.1377
"FAM120A",0
"FAM120AOS",0
"FAM120B",-0.0426
"FAM120B",-0.2491
"FAM120C",0
"FAM122A",0
"FAM122B",0
"FAM122C",0
"FAM123A",0.2381
"FAM123B",0.193
"FAM124A",0
"FAM124B",0
"FAM126A",0
"FAM126B",0
"FAM127A",-0.0346
"FAM127A",1.8064
"FAM127B",0
"FAM127C",0
"FAM128B",0
"FAM129A",-0.1179
"FAM129B",0
"FAM131A",0
"FAM131B",0
"FAM131C",0
"FAM132A",0
"FAM133A",0
"FAM133B",0
"FAM134A",0
"FAM134B",0
"FAM134C",0
"FAM135A",0
"FAM135B",0
"FAM136A",0
"FAM136B",0
"FAM138A",0
"FAM13A",0
"FAM13B",0
"FAM13C",0
"FAM149A",0
"FAM149B1",0
"FAM14A",-0.1966
"FAM150A",0
"FAM150B",0
"FAM151A",0
"FAM151B",0
"FAM153A",0
"FAM153B",0
"FAM155A",0
"FAM155B",0
"FAM156A",0
"FAM156B",0
"FAM157A",0
"FAM157B",0
"FAM158A",0
"FAM159A",0
"FAM159B",0
"FAM160A1",0
"FAM160A2",0
"FAM160B1",0
"FAM160B2",0
"FAM161A",0
"FAM162A",0
"FAM162B",0
"FAM163A",0
"FAM163B",0
"FAM165B",0
"FAM166A",0
"FAM166B",0
"FAM167A",0
"FAM167A-AS1",0
"FAM167B",0
"FAM168A",0
"FAM168B",0
"FAM169A",0
"FAM169B",0
"FAM170A",0
"FAM170B",0
"FAM171A1",0
"FAM171A2",0
"FAM171B",0
"FAM172A",0
"FAM173A",0
"FAM173B",0
"FAM174A",0
"FAM174B",0
"FAM175A",0
"FAM175B",0
"FAM176A",0
"FAM176B",0
"FAM177A1",0
"FAM177B",0
"FAM178B",0
"FAM179A",0
"FAM179B",0
"FAM180A",0
"FAM181A",0
"FAM181B",0
"FAM183A",0
"FAM183BP",0
"FAM184A",0
"FAM184B",0
"FAM185A",0
"FAM186A",0
"FAM186B",0
"FAM187B",0
"FAM188A",0
"FAM188B",0
"FAM189A1",0
"FAM189A2",0
"FAM189B",0
"FAM192A",0
"FAM193A",0
"FAM196A",0
"FAM196B",0
"FAM198A",0
"FAM198B",0
"FAM199X",0
"FAM19A1",0
"FAM19A2",0
"FAM19A3",0
"FAM19A4",0
"FAM19A5",0
"FAM200A",0
"FAM200B",0
"FAM204A",0
"FAM205A",0
"FAM205BP",0
"FAM205C",0
"FAM206A",0
"FAM207A",0
"FAM208B",0
"FAM209A",0
"FAM209B",0
"FAM20A",0
"FAM20B",0
"FAM20C",0
"FAM210A",0
"FAM210B",0
"FAM212B",0
"FAM213A",0
"FAM214A",0
"FAM214B",0
"FAM216A",0
"FAM216B",0
"FAM217A",0
"FAM217B",0
"FAM218A",0
"FAM219A",0
"FAM219B",0
"FAM21A",0
"FAM21C",0
"FAM220A",0
"FAM221A",0
"FAM221B",0
"FAM222A",0
"FAM222B",0
"FAM223A",0
"FAM223B",0
"FAM226B",0
"FAM227A",0
"FAM227B",0
"FAM228A",0
"FAM229A",0
"FAM229B",0
"FAM22A",0
"FAM234A",0
"FAM234B",0
"FAM24A",0
"FAM24B",0
"FAM25A",0
"FAM25BP",0
"FAM25C",0
"FAM25G",0
"FAM26D",0
"FAM26E",0
"FAM26F",0
"FAM27C",0
"FAM27E3",0
"FAM32A",-0.0657
"FAM35A",-0.5086
"FAM35A",-0.1228
"FAM3A",0
"FAM3B",0
"FAM3C",1.0764
"FAM3C",0.0592
"FAM3C",-1.5937
"FAM3D",0
"FAM40B",-0.1807
"FAM43A",0
"FAM43B",1.2828
"FAM43B",0.2128
"FAM45A",0
"FAM45B",0
"FAM46A",0.748
"FAM46B",-0.9768
"FAM46C",0
"FAM46D",0
"FAM47A",0
"FAM47B",0
"FAM47C",0
"FAM47DP",0
"FAM47E",0
"FAM48A",-0.7263
"FAM49A",-0.1903
"FAM49B",0.1978
"FAM50A",0
"FAM50B",0
"FAM53A",0
"FAM53B",3.3226
"FAM53B",0.0664
"FAM53C",0
"FAM54A",-0.3442
"FAM57A",0.6059
"FAM57B",0
"FAM58A",0
"FAM59A",1.2306
"FAM59A",0.9529
"FAM5C",0
"FAM60A",0.4937
"FAM60A",-1.3141
"FAM63A",-0.032
"FAM63A",-0.3354
"FAM63A",-0.5793
"FAM63B",0
"FAM64A",-1.9415
"FAM65A",0
"FAM65B",0
"FAM65C",0
"FAM69A",0
"FAM69B",0.203
"FAM69C",0
"FAM71A",0
"FAM71B",0
"FAM71C",0
"FAM71D",0
"FAM71E1",0
"FAM71E2",0
"FAM71F1",0
"FAM71F2",0
"FAM72A",0
"FAM72B",0
"FAM72D",0
"FAM73B",0
"FAM74A1",0
"FAM74A3",0
"FAM76A",0
"FAM76B",0
"FAM78A",0
"FAM78B",0
"FAM79A",0.881
"FAM79B",0.6458
"FAM80B",-0.2002
"FAM81A",0
"FAM83A",3.4015
"FAM83A",0.1305
"FAM83A-AS1",0
"FAM83B",0
"FAM83C",0
"FAM83D",3.4809
"FAM83E",0
"FAM83F",0
"FAM83G",0
"FAM83H",-0.2833
"FAM83H",0.2203
"FAM84A",4.9255
"FAM84A",-0.6172
"FAM84B",-1.3995
"FAM86B1",0
"FAM86B2",0
"FAM86B3P",0
"FAM86C",0
"FAM86C1",0
"FAM87A",0
"FAM89A",0
"FAM89B",-0.3196
"FAM8A1",0.0598
"FAM8A1",0.1238
"FAM90A1",0
"FAM90A10P",0
"FAM90A20P",0
"FAM91A1",0
"FAM92A1",0
"FAM92B",0
"FAM95B1",0
"FAM96A",0
"FAM96B",0
"FAM98A",1.1289
"FAM98A",0.1251
"FAM98B",0
"FAM98C",0
"FAM9A",0
"FAM9B",-0.1582
"FAM9C",0
"FAN1",0
"FANCA",0.5229
"FANCB",0
"FANCC",-0.036
"FANCD2",-0.0902
"FANCD2",0.5565
"FANCD2OS",0
"FANCE",-0.2865
"FANCF",0
"FANCG",-0.8005
"FANCI",0
"FANCL",-0.0793
"FANCM",0
"FANK1",0
"FAP",0
"FAP48",0
"FAR1",0
"FAR2",0
"FARP1",0
"FARP2",0
"FARS2",0.3441
"FARSA",0
"FARSB",0
"FAS",-0.0857
"FASLG",0
"FASN",-1.8309
"FASTK",0
"FASTKD1",0
"FASTKD2",0
"FASTKD3",0
"FASTKD5",0.2101
"FAT1",0
"FAT2",0
"FAT4",0
"FATE1",0
"FAXC",0
"FAXDC2",0
"FBF1",0
"FBI1",0
"FBI12",0
"FBL",0
"FBLIM1",0.0807
"FBLIM1",0.8821
"FBLIM1",0.197
"FBLN1",0
"FBLN2",0
"FBLN5",0
"FBLN7",0
"FBN1",0
"FBN2",0
"FBN3",0
"FBP1",0
"FBP2",0
"FBP3",0
"FBRNP",0
"FBRS",0
"FBRSL1",0
"FBX4",0
"FBX6",0
"FBXL10",-0.3072
"FBXL10",-0.4125
"FBXL11",-0.8149
"FBXL12",0
"FBXL13",0
"FBXL14",0
"FBXL15",0
"FBXL16",0.0916
"FBXL17",0
"FBXL18",0.0985
"FBXL19",0
"FBXL2",0
"FBXL20",-0.1547
"FBXL21",0
"FBXL3",3.6759
"FBXL4",0.0091
"FBXL4",0.2211
"FBXL5",0
"FBXL6",0
"FBXL7",0
"FBXL8",0
"FBXO10",0
"FBXO11",0
"FBXO15",0
"FBXO16",0.0473
"FBXO17",-0.1553
"FBXO18",0
"FBXO2",-0.5789
"FBXO21",-0.2034
"FBXO22",0.041
"FBXO22",-0.7702
"FBXO24",0
"FBXO25",0
"FBXO27",0
"FBXO28",-0.2752
"FBXO28",-0.8663
"FBXO3",-0.9699
"FBXO3",1.2771
"FBXO30",0
"FBXO31",0
"FBXO32",0.1433
"FBXO33",0
"FBXO34",0
"FBXO36",-0.0615
"FBXO36",-0.1104
"FBXO38",0
"FBXO39",0
"FBXO4",0
"FBXO40",0
"FBXO41",0
"FBXO42",1.4585
"FBXO43",0
"FBXO44",-0.0181
"FBXO45",0
"FBXO46",0
"FBXO47",0
"FBXO48",0
"FBXO5",-0.412
"FBXO6",0
"FBXO7",0
"FBXO8",-0.7609
"FBXO9",0
"FBXW10",0.333
"FBXW11",0
"FBXW12",0
"FBXW2",0.2981
"FBXW4",0
"FBXW5",0
"FBXW7",0
"FBXW8",0
"Fc-gammaRIIC",0
"FCAMR",0
"FCAR",0
"FCER1A",0
"FCER1G",0
"FCER2",0
"FCF1",0
"FCGBP",-0.2204
"FCGR1A",0
"FCGR1B",0
"FCGR2A",0.0674
"FCGR2B",0.2379
"FCGR2B",0.0852
"FCGR3A",0
"FCGR3B",0
"FCGRT",0
"FCHO1",0.2024
"FCHO2",0
"FCHSD1",0
"FCHSD2",0
"FCMR",0
"FCN1",0
"FCN2",0
"FCN3",0
"FCRL1",0
"FCRL2",0
"FCRL3",-0.0431
"FCRL3",-0.0858
"FCRL4",0.13
"FCRL4",0.0836
"FCRL4",0.0831
"FCRL5",0
"FCRL6",0
"FCRLA",0
"FCRLB",0
"FCT3A",0
"FDCSP",0
"FDF03-M14",0
"FDFT1",0.1368
"FDPS",0.1352
"FDPSL2A",0.265
"FDPSP2",0
"FDX1",0
"FDX1L",0
"FDXACB1",0
"FDXR",0
"FECH",0
"FELL",0
"FELS",0
"FEM1A",0
"FEM1B",0.7176
"FEM1C",0.0307
"FEM1C",-0.0243
"FEN1",0
"FER",0
"FER1L3",0
"FER1L4",0.2492
"FER1L5",0
"FER1L6",0
"FER1L6-AS1",0
"FER1L6-AS2",0
"FERD3L",0.0269
"FERMT1",0
"FERMT2",0
"FERMT3",0
"FES",-0.0117
"FETUB",0
"FEV",0.0591
"FEZ1",-0.5134
"FEZ1",-0.2006
"FEZ2",-0.2301
"FEZ2",-0.0506
"FEZF1",0
"FEZF2",-0.0385
"FFAR1",0
"FFAR2",0
"FFAR3",0
"FFAR4",0
"FGA",0
"FGB",0
"FGD1",0
"FGD2",0
"FGD3",0
"FGD4",0
"FGD5",0
"FGD6",0
"FGF1",-0.6852
"FGF1",-0.2832
"FGF1",-0.7958
"FGF10",0.0423
"FGF11",0
"FGF12",0
"FGF12B",0
"FGF13",-0.0408
"FGF14",0
"FGF16",0
"FGF17",0
"FGF18",0
"FGF19",-0.0654
"FGF19",-0.0529
"FGF2",-0.6164
"FGF20",0
"FGF21",0
"FGF22",0
"FGF23",-0.072
"FGF3",0
"FGF4",0
"FGF5",-0.2155
"FGF5",-0.033
"FGF6",0
"FGF7",0
"FGF7P2",0
"FGF8",0
"FGF9",0
"FGFBP1",-0.1203
"FGFBP2",0
"FGFBP3",0
"FGFR1",0
"FGFR1OP",0
"FGFR1OP2",0
"FGFR2",0
"FGFR3",0.1667
"FGFR3",-0.4018
"FGFR4",0
"FGFR5",0
"FGFRL1",0.0314
"FGFRL1",-0.1488
"FGG",0
"FGGY",0
"FGL1",0
"FGL2",-0.3559
"FGR",0
"FH",-0.13
"FHAD1",0
"FHDC1",0
"FHFR",0
"FHIT",0
"FHL1",0
"FHL2",-0.1813
"FHL3",0
"FHL5",0
"FHOD1",0
"FHOD3",-0.7482
"FHOS",0
"FHR-4",0
"FHR5",0
"FIBCD1",0
"FIBIN",0
"FIBP",-0.3313
"FIBP",-2.5293
"FICD",0
"FIG4",0
"FIGF",0.2002
"FIGLA",0
"FIGN",0
"FIGNL1",0.0035
"FIGNL1",0.0843
"FIGNL2",0
"FIL1",0
"FIL1(EPSILON)",0
"FIL1(ZETA)",0
"FILIP1",0
"FILIP1L",-3.2474
"FIP1L1",0.0156
"FIP1L1",-0.3408
"FIR",0
"FIS1",0
"FIST3",0
"FITM1",0
"FITM2",0
"FIZ1",0.0765
"FIZZ3",0
"FJH1",0
"FJX1",-0.4703
"FKBP10",0
"FKBP11",0
"FKBP14",0
"FKBP15",0
"FKBP1A",0
"FKBP1B",4.3622
"FKBP2",0
"FKBP25",0
"FKBP3",0.0606
"FKBP4",0
"FKBP5",-0.2955
"FKBP5",0.1455
"FKBP6",0
"FKBP7",0
"FKBP8",0
"FKBP9",0
"FKBP9P1",0
"FKBPL",0
"FKHRL1P2",0
"FKRP",0
"FKSG1",0
"FKSG12",0
"FKSG13",0
"FKSG17",0
"FKSG18",0
"FKSG2",0
"FKSG22",0
"FKSG28",0
"FKSG29",0
"FKSG30",0
"FKSG31",0
"FKSG32",0
"FKSG35",0
"FKSG37",0
"FKSG39",0
"FKSG41",0
"FKSG42",0
"FKSG43",0
"FKSG44",0
"FKSG46",0
"FKSG47",0
"FKSG51",0
"FKSG55",0
"FKSG63",0
"FKSG65",0
"FKSG72",0
"FKSG73",0
"FKSG74",0
"FKSG75",0
"FKSG79",0
"FKSG80",0
"FKSG81",0
"FKSG82",0
"FKTN",0
"FLAD1",0
"FLB3342",0
"FLB6421",0
"FLC3A",0
"FLCN",0.3821
"FLG",1.5416
"FLG",1.972
"FLG",0.5176
"FLG-AS1",0
"FLG2",0
"FLI-1",0
"FLI1",-0.1957
"FLII",0.3086
"FLJ00001",0
"FLJ00002",0
"FLJ00003",0
"FLJ00004",0
"FLJ00007",0
"FLJ00011",0
"FLJ00012",0
"FLJ00013",0
"FLJ00018",0
"FLJ00020",0
"FLJ00022",0
"FLJ00023",0
"FLJ00027",0
"FLJ00028",0
"FLJ00030",0
"FLJ00033",0
"FLJ00035",0
"FLJ00036",0
"FLJ00041",0
"FLJ00042",0
"FLJ00044",0
"FLJ00046",0
"FLJ00047",0
"FLJ00048",0
"FLJ00049",-0.1778
"FLJ00050",0
"FLJ00052",0
"FLJ00057",0
"FLJ00060",0
"FLJ00063",0
"FLJ00065",0
"FLJ00067",0
"FLJ00069",0
"FLJ00074",0
"FLJ00076",0
"FLJ00089",0
"FLJ00092",0
"FLJ00096",0
"FLJ00104",0
"FLJ00106",0
"FLJ00115",0
"FLJ10007",0
"FLJ10008",0
"FLJ10024",0
"FLJ10033",0
"FLJ10034",0
"FLJ10035",0
"FLJ10036",0
"FLJ10038",0.466
"FLJ10040",0
"FLJ10043",0
"FLJ10044",0
"FLJ10052",0
"FLJ10057",0
"FLJ10058",0
"FLJ10060",0
"FLJ10063",0
"FLJ10074",0
"FLJ10079",0
"FLJ10081",0
"FLJ10083",0
"FLJ10094",0
"FLJ10099",0
"FLJ10101",0
"FLJ10103",0
"FLJ10110",0
"FLJ10111",0
"FLJ10116",0
"FLJ10120",0
"FLJ10134",0
"FLJ10139",0
"FLJ10141",0
"FLJ10142",0
"FLJ10143",0
"FLJ10147",0
"FLJ10154",0
"FLJ10157",0
"FLJ10159",0.0626
"FLJ10178",0
"FLJ10188",0
"FLJ10191",0
"FLJ10193",0
"FLJ10199",0
"FLJ10201",0
"FLJ10204",0
"FLJ10206",0
"FLJ10209",0
"FLJ10210",0
"FLJ10211",0
"FLJ10213",0
"FLJ10217",0
"FLJ10232",0
"FLJ10233",0
"FLJ10241",0
"FLJ10242",0
"FLJ10244",0
"FLJ10246",0
"FLJ10251",0
"FLJ10252",0
"FLJ10254",0
"FLJ10260",0
"FLJ10261",0
"FLJ10276",0
"FLJ10283",0
"FLJ10287",0
"FLJ10290",0
"FLJ10292",0
"FLJ10297",0
"FLJ10298",0
"FLJ10300",0
"FLJ10305",0
"FLJ10307",0
"FLJ10308",0
"FLJ10312",0
"FLJ10314",0
"FLJ10315",0
"FLJ10316",0
"FLJ10320",0
"FLJ10326",0
"FLJ10330",0
"FLJ10335",0
"FLJ10339",0
"FLJ10346",0
"FLJ10349",0
"FLJ10350",0
"FLJ10351",0
"FLJ10352",0
"FLJ10355",0
"FLJ10357",0
"FLJ10359",0
"FLJ10369",0
"FLJ10375",0
"FLJ10376",0
"FLJ10377",0
"FLJ10379",0
"FLJ10381",0
"FLJ10385",0
"FLJ10388",0
"FLJ10390",0
"FLJ10392",0
"FLJ10402",0
"FLJ10404",0
"FLJ10407",0
"FLJ10408",0
"FLJ10415",0
"FLJ10420",0
"FLJ10422",0
"FLJ10430",0
"FLJ10439",0
"FLJ10450",0
"FLJ10460",0
"FLJ10461",0
"FLJ10462",0
"FLJ10466",0
"FLJ10469",0
"FLJ10470",0
"FLJ10474",0
"FLJ10477",0
